STN---,WBAN,YEARMODA,TEMP,Unnamed: 4,DEWP,Unnamed: 6,SLP,Unnamed: 8,STP,Unnamed: 10,VISIB,Unnamed: 12,WDSP,Unnamed: 14,MXSPD,GUST,MAX,MIN,PRCP,SNDP,FRSHTT
10020,99999,20200309,-28.4,24,-33.5,24,1003.4,24,1002.5,24,999.9,0,8.1,24,13.6,999.9,-27.2,-29.9*,0.00I,999.9,0
10020,99999,20200310,-31.4,23,-36.7,23,1004.4,23,1003.4,23,999.9,0,10.5,23,11.7,13.2,-29.9*,-33.3*,0.00I,999.9,0
10020,99999,20200311,-31.8,24,-37.2,24,999.9,24,998.9,24,999.9,0,10.4,24,13.6,999.9,-28.5,-36.0*,0.00I,999.9,0
10020,99999,20200312,-20.6,24,-25.5,24,988.6,24,987.7,24,999.9,0,18.7,24,21.4,999.9,-15.3,-35.0,0.00I,999.9,0
10020,99999,20200313,-18.9,23,-23.9,23,994.3,23,993.4,23,999.9,0,21.4,23,27.2,34.6,-16.8*,-20.6*,0.00I,999.9,0
10020,99999,20200314,-11.8,24,-16.8,24,992.8,24,991.9,24,999.9,0,25.6,24,31.1,999.9,-6.7*,-18.0*,0.00I,999.9,0
10020,99999,20200315,-14.4,23,-20.4,23,983.5,23,982.6,23,999.9,0,10.4,23,17.5,999.9,-9.4*,-21.3*,0.00I,999.9,0
10020,99999,20200316,-28.9,24,-34.2,24,989.1,24,988.2,24,999.9,0,11.2,24,17.5,999.9,-23.3*,-31.9*,0.00I,999.9,0
10020,99999,20200317,-26.6,22,-31.8,22,1001.3,22,1000.4,22,999.9,0,9.5,22,15.5,999.9,-23.8*,-29.2*,0.00I,999.9,0
10020,99999,20200318,-26.5,23,-31.7,23,1008.8,23,1007.8,23,999.9,0,12.2,23,15.5,999.9,-22.7*,-28.1*,0.00I,999.9,0
10020,99999,20200319,-16.9,24,-21.9,24,1012.9,24,1012.0,24,999.9,0,19.8,24,27.2,999.9,-5.4*,-26.1,0.00I,999.9,0
10020,99999,20200320,-7.1,22,-12.9,22,1009.2,22,1008.3,22,999.9,0,19.2,22,23.3,999.9,-4.5*,-10.5*,0.00I,999.9,0
10020,99999,20200321,-9.6,24,-13.6,24,1004.5,24,1003.6,24,999.9,0,9.3,22,21.4,999.9,1.6*,-14.4*,0.00I,999.9,0
10020,99999,20200322,14.5,23,11.7,23,982.3,23,981.5,23,999.9,0,17.8,23,29.1,999.9,21.6*,1.6*,0.00I,999.9,0
10020,99999,20200323,3.6,23,0.1,23,987.0,23,986.1,23,999.9,0,12.3,23,23.3,999.9,16.7*,-7.4*,0.00I,999.9,0
10020,99999,20200324,3.5,23,0.4,23,978.7,23,977.8,23,999.9,0,12.3,23,21.4,999.9,8.1,-7.4*,0.00I,999.9,0
10020,99999,20200325,-3.9,23,-8.0,23,985.0,23,984.1,23,999.9,0,14.9,23,21.4,999.9,3.7*,-9.4*,0.00I,999.9,0
10020,99999,20200326,-10.4,21,-14.9,21,997.3,21,996.4,21,999.9,0,14.1,21,21.4,999.9,-4.4,-15.7*,0.00I,999.9,0
10020,99999,20200327,-13.5,22,-18.0,22,1003.0,22,1002.2,22,999.9,0,6.7,20,13.6,999.9,-11.7*,-17.5*,0.00I,999.9,0
10020,99999,20200328,-10.3,22,-15.5,22,1008.5,22,1007.6,22,999.9,0,17.5,22,21.4,23.3,-8.7,-14.3*,0.00I,999.9,0
10020,99999,20200329,-11.3,22,-16.5,22,1015.0,22,1014.1,22,999.9,0,19.9,22,23.3,999.9,-9.6*,-12.5*,0.00I,999.9,0
10020,99999,20200330,-11.8,24,-16.6,24,1015.6,24,1014.8,24,999.9,0,8.9,22,19.4,999.9,-8.9*,-19.7*,0.00I,999.9,0
10020,99999,20200331,-20.3,23,-25.2,23,1015.2,23,1014.2,23,999.9,0,9.1,18,15.5,999.9,-17.7,-22.9*,0.00I,999.9,0
10020,99999,20200401,-8.3,20,-12.8,20,1002.7,20,1001.8,20,999.9,0,21.0,20,29.1,999.9,0.3*,-22.5*,0.00I,999.9,0
10020,99999,20200402,-6.6,19,-11.2,19,994.5,19,993.6,19,999.9,0,11.1,19,15.5,999.9,-1.3*,-15.9*,0.00I,999.9,0
10020,99999,20200403,-19.0,20,-24.0,20,1003.3,20,1002.4,20,999.9,0,4.5,17,7.8,999.9,-14.3*,-21.5*,0.00I,999.9,0
10020,99999,20200404,-13.5,24,-18.1,24,1016.9,24,1016.0,24,999.9,0,8.9,21,13.6,999.9,-9.9*,-18.0*,0.00I,999.9,0
10020,99999,20200405,-10.2,20,-14.7,20,1019.1,20,1018.2,20,999.9,0,11.3,20,15.5,16.3,-5.3*,-14.6*,0.00I,999.9,0
10020,99999,20200406,1.9,20,-3.7,20,1016.0,20,1015.1,20,999.9,0,11.0,20,17.5,999.9,8.6,-8.5*,0.00I,999.9,0
10020,99999,20200407,-4.7,22,-8.5,22,1008.5,22,1007.6,22,999.9,0,4.8,20,9.7,999.9,-1.3,-11.7*,0.00I,999.9,0
10020,99999,20200408,-19.1,22,-23.9,22,1009.2,22,1008.3,22,999.9,0,6.5,21,15.5,999.9,-12.5*,-23.6*,0.00I,999.9,0
10020,99999,20200409,-5.6,22,-9.5,22,1005.3,22,1004.4,22,999.9,0,13.6,22,21.4,999.9,1.0*,-20.0*,0.00I,999.9,0
10020,99999,20200410,-9.2,24,-13.4,24,1009.5,24,1008.6,24,999.9,0,6.2,24,9.7,999.9,-6.2,-12.8*,0.00I,999.9,0
10020,99999,20200411,-13.7,24,-18.2,24,1018.3,24,1017.4,24,999.9,0,4.9,21,7.8,999.9,-10.1,-18.4,0.00I,999.9,0
10020,99999,20200412,-16.2,21,-21.3,21,1019.8,21,1018.9,21,999.9,0,2.9,4,3.9,999.9,-7.6,-20.9*,0.00I,999.9,0
10020,99999,20200413,-9.7,22,-14.4,22,1012.9,22,1012.0,22,999.9,0,14.4,22,29.1,999.9,5.5*,-25.4*,0.00I,999.9,0
10020,99999,20200414,14.8,22,12.4,22,994.9,22,994.0,22,999.9,0,31.9,22,36.9,999.9,24.1*,-0.9,0.00I,999.9,0
10020,99999,20200415,26.2,24,24.6,24,991.2,24,990.4,24,999.9,0,25.1,24,35.0,999.9,30.0*,21.7,0.00I,999.9,0
10020,99999,20200416,30.1,24,24.7,24,993.8,24,993.0,24,999.9,0,18.1,24,31.1,999.9,34.9,19.4*,0.00I,999.9,0
10020,99999,20200417,17.8,23,15.1,23,1008.6,23,1007.8,23,999.9,0,4.5,22,9.7,10.5,22.5,14.5,0.00I,999.9,0
10020,99999,20200418,23.7,23,19.0,23,1005.2,23,1004.4,23,999.9,0,9.8,23,13.6,999.9,33.6,15.6*,0.00I,999.9,0
10020,99999,20200419,30.3,24,25.2,24,995.7,24,994.9,24,999.9,0,11.9,24,17.5,999.9,39.7,21.6,0.00I,999.9,0
10020,99999,20200420,17.8,22,12.8,22,998.6,22,997.8,22,999.9,0,29.4,22,35.0,38.3,29.3*,12.0,0.00I,999.9,0
10020,99999,20200421,14.4,23,7.2,23,1015.7,23,1014.8,23,999.9,0,19.0,23,29.1,999.9,16.0*,11.7*,0.00I,999.9,0
10020,99999,20200422,11.5,23,6.2,23,1025.1,23,1024.2,23,999.9,0,8.0,23,11.7,999.9,16.5,7.3*,0.00I,999.9,0
10020,99999,20200423,9.4,22,4.7,22,1022.7,22,1021.8,22,999.9,0,4.7,22,7.8,999.9,14.5*,2.7*,0.00I,999.9,0
10020,99999,20200424,5.5,21,1.6,21,1020.8,21,1019.9,21,999.9,0,4.8,20,9.7,999.9,10.6*,-0.4,0.00I,999.9,0
10020,99999,20200425,6.7,23,3.0,23,1018.6,23,1017.7,23,999.9,0,9.2,23,11.7,999.9,9.7*,2.1*,0.00I,999.9,0
10020,99999,20200426,6.1,22,2.6,22,1022.0,22,1021.1,22,999.9,0,5.7,21,9.7,999.9,8.4*,-0.8*,0.00I,999.9,0
10020,99999,20200427,10.3,22,5.1,22,1018.4,22,1017.6,22,999.9,0,7.8,22,9.7,11.1,17.2*,0.5*,0.00I,999.9,0
10020,99999,20200428,25.0,22,18.1,22,1010.1,22,1009.3,22,999.9,0,13.3,22,17.5,17.7,34.7*,9.5*,0.00I,999.9,0
10020,99999,20200429,31.3,24,26.0,24,1007.9,24,1007.1,24,999.9,0,12.1,24,19.4,999.9,36.9,19.8*,0.00I,999.9,0
10020,99999,20200430,13.0,23,9.6,23,1014.1,23,1013.3,23,999.9,0,10.1,23,13.6,999.9,18.9*,7.5*,0.00I,999.9,0
10020,99999,20200501,11.8,22,8.4,22,1011.9,22,1011.1,22,999.9,0,5.7,22,11.7,999.9,14.4*,4.8*,0.00I,999.9,0
10020,99999,20200502,6.6,24,3.3,24,1019.4,24,1018.5,24,999.9,0,6.0,23,9.7,999.9,12.4*,1.8,0.00I,999.9,0
10020,99999,20200503,3.2,23,-0.3,23,1018.8,23,1017.9,23,999.9,0,5.5,21,9.7,999.9,7.0,0.9,0.00I,999.9,0
10020,99999,20200504,10.3,23,1.9,23,1008.3,23,1007.5,23,999.9,0,5.7,20,9.7,999.9,17.2,1.4*,0.00I,999.9,0
10020,99999,20200505,21.2,23,17.9,23,1002.4,23,1001.6,23,999.9,0,13.4,23,21.4,999.9,25.9,10.2*,0.00I,999.9,0
10020,99999,20200506,24.1,21,21.9,21,1002.7,21,1001.9,21,999.9,0,10.5,21,13.6,999.9,27.5*,18.3,0.00I,999.9,0
10020,99999,20200507,22.6,22,19.8,22,1002.5,22,1001.6,22,999.9,0,10.6,22,15.5,18.8,25.0*,19.6*,0.00I,999.9,0
10020,99999,20200508,17.0,24,13.7,24,1004.0,24,1003.2,24,999.9,0,10.6,24,15.5,999.9,22.1*,15.6*,0.00I,999.9,0
10020,99999,20200509,13.2,23,8.7,23,1013.8,23,1013.0,23,999.9,0,12.6,23,17.5,999.9,20.1*,8.6*,0.00I,999.9,0
10020,99999,20200510,8.8,11,4.3,11,1018.2,11,1017.4,11,999.9,0,4.9,11,9.7,12.8,9.7*,7.9*,0.00I,999.9,0
10020,99999,20200511,8.7,4,4.5,4,1012.1,4,1011.2,4,999.9,0,10.0,4,11.1,14.6,9.1*,8.1,0.00I,999.9,0
10020,99999,20200512,18.7,14,15.9,14,997.1,14,996.3,14,999.9,0,19.3,14,27.2,999.9,25.7*,10.4*,0.00I,999.9,0
10020,99999,20200513,29.4,22,28.0,22,991.4,20,990.6,20,999.9,0,31.0,22,38.9,43.7,31.1*,27.3*,0.00I,999.9,0
10020,99999,20200514,30.4,24,28.8,24,1018.3,24,1017.5,24,999.9,0,16.0,24,25.3,999.9,32.0*,27.9,0.00I,999.9,0
10020,99999,20200515,33.0,22,27.9,22,1016.5,22,1015.7,22,999.9,0,19.0,22,27.2,999.9,34.9*,30.4*,0.00I,999.9,0
10020,99999,20200516,29.5,22,26.4,22,1022.7,22,1021.9,22,999.9,0,13.0,22,21.4,21.8,30.7*,27.1*,0.00I,999.9,0
10020,99999,20200517,26.1,21,24.3,21,1020.6,21,1019.8,21,999.9,0,11.6,21,15.5,18.6,27.1*,24.4*,0.00I,999.9,0
10020,99999,20200518,24.7,23,23.2,23,1018.3,23,1017.5,23,999.9,0,3.1,22,5.8,999.9,26.6,22.6*,0.00I,999.9,0
10020,99999,20200519,28.4,23,26.3,23,1018.2,23,1017.4,23,999.9,0,5.2,23,9.7,11.1,30.6,26.4*,0.00I,999.9,0
10020,99999,20200520,30.2,22,27.5,22,1020.3,22,1019.5,22,999.9,0,9.1,22,16.3,17.5,35.2,28.0*,0.00I,999.9,0
10020,99999,20200521,29.4,22,26.3,22,1018.5,22,1017.7,22,999.9,0,15.7,22,19.4,21.2,32.5*,27.1*,0.00I,999.9,0
10020,99999,20200522,25.9,22,21.0,22,1016.0,22,1015.2,22,999.9,0,7.5,22,11.7,999.9,27.1*,23.7*,0.00I,999.9,0
10020,99999,20200523,25.8,23,22.2,23,1013.6,23,1012.7,23,999.9,0,15.5,23,23.3,999.9,29.8*,18.1*,0.00I,999.9,0
10020,99999,20200524,32.2,24,28.8,24,1015.0,24,1014.2,24,999.9,0,16.6,24,21.4,999.9,34.9,29.7*,0.00I,999.9,0
10020,99999,20200525,30.6,21,28.2,21,1015.1,21,1014.3,21,999.9,0,18.5,21,27.2,999.9,32.5*,28.2,0.00I,999.9,0
10020,99999,20200526,35.2,22,31.5,22,1007.3,22,1006.4,22,999.9,0,20.0,22,29.1,999.9,43.2*,31.8*,0.00I,999.9,0
10020,99999,20200527,36.4,23,31.8,23,1005.5,23,1004.7,23,999.9,0,14.9,23,23.3,999.9,41.2*,33.1*,0.00I,999.9,0
10020,99999,20200528,34.4,23,32.4,23,1005.9,23,1005.1,23,999.9,0,8.6,23,15.5,999.9,36.3,32.9,0.00I,999.9,0
10020,99999,20200529,33.4,21,33.0,21,1011.9,21,1011.1,21,999.9,0,7.0,20,13.6,999.9,34.5*,32.2*,0.00I,999.9,0
10020,99999,20200530,33.4,23,32.3,23,1022.6,23,1021.8,23,999.9,0,8.2,23,13.6,999.9,35.6*,32.4*,0.00I,999.9,0
10020,99999,20200531,34.0,22,32.0,22,1016.1,22,1015.3,22,999.9,0,12.3,22,21.4,999.9,37.4*,32.9,0.00I,999.9,0
10020,99999,20200601,34.0,21,32.4,21,1010.7,21,1009.9,21,999.9,0,8.7,21,17.5,999.9,36.0*,32.0*,0.00I,999.9,0
10020,99999,20200602,31.4,22,31.4,22,1003.6,22,1002.8,22,999.9,0,11.9,22,15.5,999.9,32.0*,30.9*,0.00I,999.9,0
10020,99999,20200603,28.3,23,27.2,23,1010.7,23,1009.9,23,999.9,0,10.6,22,15.5,999.9,30.7*,27.3,0.00I,999.9,0
10020,99999,20200604,29.6,19,27.3,19,1021.1,19,1020.3,19,999.9,0,9.1,19,11.7,999.9,31.3*,28.6*,0.00I,999.9,0
10020,99999,20200605,30.6,23,27.4,23,1025.9,23,1025.1,23,999.9,0,6.8,23,9.7,999.9,32.2*,29.3*,0.00I,999.9,0
10020,99999,20200606,31.9,21,27.7,21,1021.2,21,1020.4,21,999.9,0,11.3,21,19.4,999.9,36.3,27.3*,0.00I,999.9,0
10020,99999,20200607,30.9,15,28.8,15,1002.6,15,1001.8,15,999.9,0,28.4,15,38.9,39.0,34.9*,27.7*,0.00I,999.9,0
10020,99999,20200608,33.4,22,32.4,22,993.3,22,992.5,22,999.9,0,7.1,21,25.3,999.9,35.6,31.8*,0.00I,999.9,0
10020,99999,20200609,31.9,23,31.8,23,1000.6,23,999.8,23,999.9,0,8.4,23,15.5,999.9,32.4,31.5,0.00I,999.9,0
10020,99999,20200610,32.5,23,32.5,23,1015.4,23,1014.6,23,999.9,0,6.6,22,9.7,999.9,33.8*,32.0*,0.00I,999.9,0
10020,99999,20200611,33.9,23,32.8,22,1012.7,23,1011.9,23,999.9,0,9.3,22,15.5,999.9,40.5*,32.2*,0.00I,999.9,0
10020,99999,20200612,35.0,24,33.2,24,1003.5,24,1002.7,24,999.9,0,5.7,23,9.7,999.9,38.5,32.5*,0.00I,999.9,0
10020,99999,20200613,30.5,23,28.3,23,1008.3,23,1007.5,23,999.9,0,15.4,23,23.3,999.9,33.3*,27.3*,0.00I,999.9,0
10020,99999,20200614,29.1,24,26.7,24,1002.6,24,1001.8,24,999.9,0,8.3,23,13.6,999.9,31.1,27.3*,0.00I,999.9,0
10020,99999,20200615,29.9,22,27.8,22,1004.3,22,1003.4,22,999.9,0,20.4,22,25.3,25.8,32.0*,27.0,0.00I,999.9,0
10020,99999,20200616,30.5,21,29.0,21,1012.4,21,1011.6,21,999.9,0,17.8,21,25.3,999.9,32.0*,29.7*,0.00I,999.9,0
10020,99999,20200617,32.1,21,30.1,21,1013.2,21,1012.4,21,999.9,0,12.0,21,15.5,999.9,33.4*,30.4*,0.00I,999.9,0
10020,99999,20200618,32.3,21,32.0,21,1008.5,21,1007.7,21,999.9,0,10.5,21,13.6,19.0,33.1*,30.9*,0.00I,999.9,0
10020,99999,20200619,36.2,24,32.6,24,1012.1,24,1011.2,24,999.9,0,8.7,24,17.5,999.9,42.8,33.6*,0.00I,999.9,0
10020,99999,20200620,37.9,23,32.0,23,1010.7,23,1009.9,23,999.9,0,9.9,22,17.5,999.9,44.6*,34.3*,0.00I,999.9,0
10020,99999,20200621,32.8,22,32.0,22,1016.8,22,1015.9,22,999.9,0,5.9,22,11.7,999.9,35.4*,29.7*,0.00I,999.9,0
10020,99999,20200622,32.7,23,30.9,23,1019.0,23,1018.2,23,999.9,0,6.3,23,9.7,11.5,38.5*,28.6,0.00I,999.9,0
10020,99999,20200623,34.0,22,31.8,22,1019.9,22,1019.1,22,999.9,0,6.2,22,9.7,999.9,39.4,29.3*,0.00I,999.9,0
10020,99999,20200624,36.6,22,33.4,22,1017.3,22,1016.5,22,999.9,0,5.3,21,11.7,999.9,40.5*,33.1*,0.00I,999.9,0
10020,99999,20200625,38.0,23,34.7,23,1012.4,23,1011.6,23,999.9,0,2.8,20,5.8,999.9,43.2*,34.5,0.00I,999.9,0
10020,99999,20200626,33.5,22,33.5,21,1012.8,22,1012.0,22,999.9,0,8.9,22,15.5,999.9,35.6*,32.0*,0.00I,999.9,0
10020,99999,20200627,31.8,22,31.8,22,1018.9,22,1018.0,22,999.9,0,10.1,22,13.6,999.9,32.2*,31.1,0.00I,999.9,0
10020,99999,20200628,31.5,24,31.5,24,1022.0,24,1021.2,24,999.9,0,6.9,24,7.8,999.9,32.4,29.8*,0.00I,999.9,0
10020,99999,20200629,30.0,22,29.9,22,1022.7,22,1021.9,22,999.9,0,5.4,22,8.0,999.9,30.7*,28.4*,0.00I,999.9,0
10020,99999,20200630,30.2,22,29.4,22,1016.6,22,1015.8,22,999.9,0,4.6,22,5.8,999.9,32.5*,27.5,0.00I,999.9,0
10020,99999,20200701,30.4,24,29.4,24,1008.9,24,1008.1,24,999.9,0,4.9,24,5.8,999.9,33.1,28.2*,0.00I,999.9,0
10020,99999,20200702,31.0,21,31.0,21,1003.6,21,1002.8,21,999.9,0,4.6,21,6.6,999.9,32.4*,27.5*,0.00I,999.9,0
10020,99999,20200703,35.7,24,33.4,24,999.2,24,998.4,24,999.9,0,15.2,24,27.2,999.9,39.2,31.8,0.00I,999.9,0
10020,99999,20200704,38.1,22,33.3,22,1007.9,22,1007.1,22,999.9,0,21.3,22,29.1,999.9,43.9*,35.1,0.00I,999.9,0
10020,99999,20200705,36.3,21,34.6,21,1010.5,21,1009.7,21,999.9,0,14.5,21,23.3,999.9,38.8*,34.7,0.00I,999.9,0
10020,99999,20200706,36.5,23,35.2,23,1008.2,23,1007.4,23,999.9,0,12.1,23,21.4,999.9,38.8*,35.1*,0.00I,999.9,0
10020,99999,20200707,35.8,22,34.2,22,1003.8,22,1003.0,22,999.9,0,15.7,22,27.2,999.9,37.0*,34.5,0.00I,999.9,0
10020,99999,20200708,36.7,22,34.4,22,1006.6,22,1005.8,22,999.9,0,15.1,22,21.4,999.9,39.9*,34.5,0.00I,999.9,0
10020,99999,20200709,38.5,21,35.1,21,1015.2,21,1014.4,21,999.9,0,16.5,21,26.8,33.0,43.5*,36.3*,0.00I,999.9,0
10020,99999,20200710,38.2,22,35.9,22,1011.1,22,1010.2,22,999.9,0,15.4,22,23.3,25.8,41.9*,35.2*,0.00I,999.9,0
10020,99999,20200711,37.5,24,34.7,24,1005.4,24,1004.6,24,999.9,0,26.5,24,35.0,999.9,41.5,34.7,0.00I,999.9,0
10020,99999,20200712,40.2,23,35.3,23,1014.5,23,1013.7,23,999.9,0,10.9,22,31.1,999.9,48.2,35.2,0.00I,999.9,0
10020,99999,20200713,35.3,23,33.8,23,1021.3,23,1020.5,23,999.9,0,2.9,21,3.9,999.9,39.2*,34.5*,0.00I,999.9,0
10020,99999,20200714,35.3,24,34.7,24,1018.8,24,1018.0,24,999.9,0,6.2,24,13.6,999.9,37.6,33.3,0.00I,999.9,0
10020,99999,20200715,33.6,21,33.6,21,1011.4,21,1010.5,21,999.9,0,12.4,21,17.5,999.9,34.0*,32.9,0.00I,999.9,0
10020,99999,20200716,34.7,23,34.7,22,1010.6,23,1009.7,23,999.9,0,7.7,23,9.7,999.9,36.0*,33.8*,0.00I,999.9,0
10020,99999,20200717,38.0,24,38.0,24,1011.9,24,1011.1,24,999.9,0,4.4,20,7.8,999.9,42.4,34.9,0.00I,999.9,0
10020,99999,20200718,37.1,23,35.8,23,1009.3,23,1008.5,23,999.9,0,20.2,23,25.3,999.9,41.2*,35.2,0.00I,999.9,0
10020,99999,20200719,36.6,24,34.9,24,1008.0,24,1007.2,24,999.9,0,10.7,24,23.3,999.9,39.9,34.7,0.00I,999.9,0
10020,99999,20200720,36.1,23,35.5,23,1012.9,23,1012.1,23,999.9,0,4.8,23,9.7,999.9,38.7*,34.9,0.00I,999.9,0
10020,99999,20200721,39.1,23,38.6,23,1013.9,23,1013.1,23,999.9,0,3.7,20,5.8,999.9,41.5*,36.5,0.00I,999.9,0
10020,99999,20200722,36.8,23,36.4,23,1014.1,23,1013.3,23,999.9,0,5.0,23,9.7,999.9,38.5*,34.3*,0.00I,999.9,0
10020,99999,20200723,41.2,23,38.6,23,1014.7,23,1013.9,23,999.9,0,9.0,23,15.5,999.9,44.8*,37.6,0.00I,999.9,0
10020,99999,20200724,44.5,24,40.3,24,1015.1,24,1014.3,24,999.9,0,9.1,24,13.6,999.9,51.8,39.9,0.00I,999.9,0
10020,99999,20200725,47.7,24,42.1,24,1016.3,24,1015.5,24,999.9,0,13.0,24,19.4,999.9,55.2,40.1,0.00I,999.9,0
10020,99999,20200726,50.2,23,43.1,23,1019.2,23,1018.4,23,999.9,0,11.9,23,19.4,999.9,54.3*,46.0,0.00I,999.9,0
10020,99999,20200727,51.0,22,42.2,22,1019.0,22,1018.2,22,999.9,0,10.0,22,15.5,999.9,55.9*,44.6,0.00I,999.9,0
10020,99999,20200728,52.2,23,41.8,23,1016.8,23,1016.0,23,999.9,0,17.6,23,23.3,999.9,62.4,45.3*,0.00I,999.9,0
10020,99999,20200729,45.7,22,41.4,22,1017.3,22,1016.5,22,999.9,0,10.8,22,19.4,999.9,52.2,41.9*,0.00I,999.9,0
10020,99999,20200730,46.8,23,42.7,23,1019.0,23,1018.2,23,999.9,0,5.7,23,11.7,999.9,51.1,41.5,0.00I,999.9,0
10020,99999,20200731,45.2,24,42.2,24,1018.7,24,1017.9,24,999.9,0,4.3,23,9.7,999.9,49.3*,41.9,0.00I,999.9,0
10020,99999,20200801,40.3,21,40.1,21,1018.3,21,1017.5,21,999.9,0,3.8,18,5.8,999.9,43.3*,39.0*,0.00I,999.9,0
10020,99999,20200802,40.7,23,39.7,23,1017.0,23,1016.2,23,999.9,0,5.7,22,11.7,999.9,45.3*,38.5*,0.00I,999.9,0
10020,99999,20200803,38.4,20,38.3,20,1013.2,20,1012.4,20,999.9,0,4.9,20,11.7,999.9,40.1,37.2*,0.00I,999.9,0
10020,99999,20200804,37.6,23,37.6,23,1007.7,23,1006.8,23,999.9,0,3.5,23,7.8,999.9,38.8,35.6*,0.00I,999.9,0
10020,99999,20200805,40.3,24,40.3,24,1007.7,24,1006.8,24,999.9,0,9.3,24,11.7,999.9,41.4*,37.6,0.00I,999.9,0
10020,99999,20200806,41.5,24,41.5,24,1013.1,24,1012.3,24,999.9,0,7.0,24,11.7,999.9,42.8,40.3*,0.00I,999.9,0
10020,99999,20200807,40.9,22,40.6,22,1016.9,22,1016.1,22,999.9,0,5.7,22,7.8,999.9,42.4*,38.7*,0.00I,999.9,0
10020,99999,20200808,42.1,24,37.4,24,1019.3,24,1018.5,24,999.9,0,12.1,24,17.5,999.9,45.5,38.7*,0.00I,999.9,0
10020,99999,20200809,40.1,23,35.8,23,1014.5,23,1013.7,23,999.9,0,19.8,23,31.1,999.9,42.6*,38.1*,0.00I,999.9,0
10020,99999,20200810,42.0,21,39.1,21,1019.3,21,1018.5,21,999.9,0,10.2,21,13.6,999.9,45.5*,39.4*,0.00I,999.9,0
10020,99999,20200811,43.4,22,41.5,22,1023.8,22,1023.0,22,999.9,0,7.5,20,13.6,999.9,45.0*,42.1,0.00I,999.9,0
10020,99999,20200812,41.5,21,38.4,21,1021.1,21,1020.3,21,999.9,0,14.0,21,21.4,22.3,43.7*,37.8*,0.00I,999.9,0
10020,99999,20200813,39.3,20,37.6,20,1009.6,20,1008.8,20,999.9,0,19.0,20,23.3,999.9,40.8*,38.1*,0.00I,999.9,0
10020,99999,20200814,40.3,24,38.4,24,1002.4,24,1001.6,24,999.9,0,20.6,24,27.2,999.9,42.6,37.2*,0.00I,999.9,0
10020,99999,20200815,37.6,20,35.3,20,994.2,20,993.4,20,999.9,0,19.1,20,27.2,999.9,39.2*,35.4*,0.00I,999.9,0
10020,99999,20200816,38.7,22,37.8,22,997.4,22,996.6,22,999.9,0,7.7,21,11.7,999.9,40.1*,37.6*,0.00I,999.9,0
10020,99999,20200817,38.6,24,37.8,24,1004.1,24,1003.3,24,999.9,0,6.4,22,7.8,999.9,39.7,37.4,0.00I,999.9,0
10020,99999,20200818,40.0,23,37.9,23,1009.8,23,1009.0,23,999.9,0,12.5,23,21.4,999.9,41.2*,36.9,0.00I,999.9,0
10020,99999,20200819,39.5,22,37.6,22,1006.3,22,1005.5,22,999.9,0,14.2,22,21.4,999.9,41.5*,37.2*,0.00I,999.9,0
10020,99999,20200820,38.9,22,37.2,22,1005.5,22,1004.7,22,999.9,0,18.5,22,29.1,999.9,41.4*,37.2*,0.00I,999.9,0
10020,99999,20200821,40.5,23,37.0,23,1005.2,23,1004.4,23,999.9,0,8.5,22,17.5,999.9,45.1*,36.3,0.00I,999.9,0
10020,99999,20200822,40.6,21,37.5,21,1002.7,21,1001.9,21,999.9,0,5.4,20,9.7,999.9,42.4*,38.1,0.00I,999.9,0
10020,99999,20200823,38.3,23,36.0,23,1000.5,23,999.7,23,999.9,0,7.1,22,11.7,999.9,41.4*,33.8*,0.00I,999.9,0
10020,99999,20200824,35.2,23,32.4,23,1004.1,23,1003.3,23,999.9,0,8.0,21,11.7,13.8,37.2*,33.3*,0.00I,999.9,0
10020,99999,20200825,33.5,22,28.7,22,1000.3,22,999.5,22,999.9,0,8.3,22,11.7,999.9,34.9*,32.2*,0.00I,999.9,0
10020,99999,20200826,33.1,21,28.2,21,1000.2,21,999.4,21,999.9,0,10.3,21,17.5,999.9,33.8*,31.8,0.00I,999.9,0
10020,99999,20200827,34.1,21,30.6,21,1002.1,21,1001.3,21,999.9,0,19.4,21,25.3,999.9,35.1*,33.4*,0.00I,999.9,0
10020,99999,20200828,34.6,21,32.8,21,999.7,21,998.9,21,999.9,0,16.3,21,25.3,999.9,36.7*,33.1*,0.00I,999.9,0
10020,99999,20200829,36.7,22,34.5,22,988.9,22,988.1,22,999.9,0,11.1,22,23.3,999.9,38.3*,34.3*,0.00I,999.9,0
10020,99999,20200830,36.5,21,33.5,21,995.1,21,994.3,21,999.9,0,26.7,21,33.0,999.9,37.8*,35.6,0.00I,999.9,0
10020,99999,20200831,37.5,22,33.8,22,995.7,22,994.9,22,999.9,0,12.5,22,19.4,999.9,39.2*,35.2,0.00I,999.9,0
10020,99999,20200901,38.2,6,34.1,6,999.1,6,998.3,6,999.9,0,9.7,6,15.5,999.9,39.4*,36.0*,0.00I,999.9,0
10020,99999,20200915,35.3,8,26.6,8,1016.9,8,1016.1,8,999.9,0,10.6,8,11.7,15.3,35.6,33.4,0.00I,999.9,0
10020,99999,20201002,29.7,4,22.2,4,1027.9,4,1027.1,4,999.9,0,7.6,4,8.7,9.9,32.9*,27.5,0.00I,999.9,0
10020,99999,20201203,14.5,6,9.3,6,1012.2,6,1011.3,6,999.9,0,23.4,6,28.2,34.6,16.9,13.3,0.00I,999.9,0
